original,degraded,score
sharp\PAT_1468_1622_219.png,degraded\PAT_1468_1622_219.png,0.34252534094814124
sharp\PAT_1468_3656_337.png,degraded\PAT_1468_3656_337.png,0.12759529307159645
sharp\PAT_1469_1627_109.png,degraded\PAT_1469_1627_109.png,0.9570075139689026
sharp\PAT_146_217_187.png,degraded\PAT_146_217_187.png,0.5354478587162894
sharp\PAT_1472_1639_87.png,degraded\PAT_1472_1639_87.png,0.8502401709736661
sharp\PAT_1476_1657_788.png,degraded\PAT_1476_1657_788.png,0.28257900172138656
sharp\PAT_1477_1660_226.png,degraded\PAT_1477_1660_226.png,0.17633214360754684
sharp\PAT_147_219_206.png,degraded\PAT_147_219_206.png,0.1767495148128127
sharp\PAT_1480_1673_701.png,degraded\PAT_1480_1673_701.png,0.5495577147883205
sharp\PAT_1481_1674_735.png,degraded\PAT_1481_1674_735.png,0.8695870174229751
sharp\PAT_1481_1675_371.png,degraded\PAT_1481_1675_371.png,0.3935598095266264
sharp\PAT_1483_1678_850.png,degraded\PAT_1483_1678_850.png,0.3905594142552547
sharp\PAT_1484_1682_240.png,degraded\PAT_1484_1682_240.png,0.9869175922646258
sharp\PAT_1486_1684_182.png,degraded\PAT_1486_1684_182.png,0.8782418892766163
sharp\PAT_148_220_174.png,degraded\PAT_148_220_174.png,0.12068871789900257
sharp\PAT_1491_1703_637.png,degraded\PAT_1491_1703_637.png,0.752595638717221
sharp\PAT_1492_1705_578.png,degraded\PAT_1492_1705_578.png,0.8712539761403304
sharp\PAT_1492_1705_728.png,degraded\PAT_1492_1705_728.png,0.5983939310008483
sharp\PAT_1495_1708_278.png,degraded\PAT_1495_1708_278.png,0.16630516786087396
sharp\PAT_1497_1712_633.png,degraded\PAT_1497_1712_633.png,0.6971799755939394
sharp\PAT_1498_1715_345.png,degraded\PAT_1498_1715_345.png,0.19608827464573328
sharp\PAT_1498_1716_626.png,degraded\PAT_1498_1716_626.png,0.7568534267939075
sharp\PAT_14_22_850.png,degraded\PAT_14_22_850.png,0.9906655688063685
sharp\PAT_1503_1728_65.png,degraded\PAT_1503_1728_65.png,0.5815603145311626
sharp\PAT_1505_1733_128.png,degraded\PAT_1505_1733_128.png,0.16915098093456366
sharp\PAT_1506_1735_733.png,degraded\PAT_1506_1735_733.png,0.65979632529317
sharp\PAT_1509_1741_810.png,degraded\PAT_1509_1741_810.png,0.6184217702914243
sharp\PAT_1509_1742_422.png,degraded\PAT_1509_1742_422.png,0.6515440621859192
sharp\PAT_150_1799_644.png,degraded\PAT_150_1799_644.png,0.9819755492269447
sharp\PAT_1513_1747_851.png,degraded\PAT_1513_1747_851.png,0.6024290066433465
sharp\PAT_1516_1765_530.png,degraded\PAT_1516_1765_530.png,0.8317693455198831
sharp\PAT_151_227_63.png,degraded\PAT_151_227_63.png,0.47663659987596946
sharp\PAT_1526_1792_482.png,degraded\PAT_1526_1792_482.png,0.8889051361616905
sharp\PAT_1527_1794_662.png,degraded\PAT_1527_1794_662.png,0.9837689405222323
sharp\PAT_1528_1795_12.png,degraded\PAT_1528_1795_12.png,0.22724780564211458
sharp\PAT_1529_1798_206.png,degraded\PAT_1529_1798_206.png,0.9143422103599024
sharp\PAT_152_230_707.png,degraded\PAT_152_230_707.png,0.9879537317543613
sharp\PAT_152_230_934.png,degraded\PAT_152_230_934.png,0.9832316258329231
sharp\PAT_1531_1800_683.png,degraded\PAT_1531_1800_683.png,0.5252366001978138
sharp\PAT_1534_1809_366.png,degraded\PAT_1534_1809_366.png,0.8634158463380373
sharp\PAT_1535_1812_660.png,degraded\PAT_1535_1812_660.png,0.7225569404824714
sharp\PAT_1536_1819_562.png,degraded\PAT_1536_1819_562.png,0.4766448422513174
sharp\PAT_1536_1819_91.png,degraded\PAT_1536_1819_91.png,0.23814132169326316
sharp\PAT_153_1200_541.png,degraded\PAT_153_1200_541.png,0.7716933950237017
sharp\PAT_1543_4346_860.png,degraded\PAT_1543_4346_860.png,0.8452538416451277
sharp\PAT_1545_1865_519.png,degraded\PAT_1545_1865_519.png,0.9952685446493037
sharp\PAT_1545_1867_547.png,degraded\PAT_1545_1867_547.png,0.5785311756408348
sharp\PAT_1546_1871_376.png,degraded\PAT_1546_1871_376.png,0.8258645513281415
sharp\PAT_1546_1872_824.png,degraded\PAT_1546_1872_824.png,0.9700438204595258
sharp\PAT_1547_1874_432.png,degraded\PAT_1547_1874_432.png,0.6590798808107982
sharp\PAT_1547_1875_436.png,degraded\PAT_1547_1875_436.png,0.21140929678693376
sharp\PAT_1547_1876_839.png,degraded\PAT_1547_1876_839.png,0.7343770392207369
sharp\PAT_1547_4231_928.png,degraded\PAT_1547_4231_928.png,0.3248824141657163
sharp\PAT_1547_4232_115.png,degraded\PAT_1547_4232_115.png,0.21052640805286155
sharp\PAT_1549_1882_230.png,degraded\PAT_1549_1882_230.png,0.3181681135411414
sharp\PAT_154_235_162.png,degraded\PAT_154_235_162.png,0.7802188212832689
sharp\PAT_154_235_30.png,degraded\PAT_154_235_30.png,0.18747723697805851
sharp\PAT_154_236_800.png,degraded\PAT_154_236_800.png,0.8981377704709874
sharp\PAT_154_237_2.png,degraded\PAT_154_237_2.png,0.6650596702756411
sharp\PAT_154_237_625.png,degraded\PAT_154_237_625.png,0.5364348603760943
sharp\PAT_1550_1886_849.png,degraded\PAT_1550_1886_849.png,0.4671853793436434
sharp\PAT_1550_1888_216.png,degraded\PAT_1550_1888_216.png,0.28131751450641485
sharp\PAT_1551_1889_948.png,degraded\PAT_1551_1889_948.png,0.5638731116888123
sharp\PAT_1552_1895_190.png,degraded\PAT_1552_1895_190.png,0.11209007176201168
sharp\PAT_1554_2392_767.png,degraded\PAT_1554_2392_767.png,0.47442356920796364
sharp\PAT_1554_2393_541.png,degraded\PAT_1554_2393_541.png,0.8410332190281561
sharp\PAT_1554_2393_96.png,degraded\PAT_1554_2393_96.png,0.4371416699444108
sharp\PAT_1554_4170_992.png,degraded\PAT_1554_4170_992.png,0.40199104494323323
sharp\PAT_1557_2399_681.png,degraded\PAT_1557_2399_681.png,0.9397502939334006
sharp\PAT_155_238_413.png,degraded\PAT_155_238_413.png,0.7348133296587394
sharp\PAT_155_240_211.png,degraded\PAT_155_240_211.png,0.9662879660021344
sharp\PAT_1563_2425_443.png,degraded\PAT_1563_2425_443.png,0.8805206567584055
sharp\PAT_1563_2426_436.png,degraded\PAT_1563_2426_436.png,0.19409283504137248
sharp\PAT_1565_2432_808.png,degraded\PAT_1565_2432_808.png,0.17945866199405883
sharp\PAT_1566_2435_150.png,degraded\PAT_1566_2435_150.png,0.49887137260023906
sharp\PAT_1568_2454_468.png,degraded\PAT_1568_2454_468.png,0.13507591143590966
sharp\PAT_1569_2456_393.png,degraded\PAT_1569_2456_393.png,0.7689788942815781
sharp\PAT_156_241_538.png,degraded\PAT_156_241_538.png,0.7211202780288445
sharp\PAT_1570_2472_418.png,degraded\PAT_1570_2472_418.png,0.23964615605960232
sharp\PAT_1571_2484_488.png,degraded\PAT_1571_2484_488.png,0.9169851192089004
sharp\PAT_1572_2494_224.png,degraded\PAT_1572_2494_224.png,0.7730007975600479
sharp\PAT_1572_2495_335.png,degraded\PAT_1572_2495_335.png,0.3944914909717796
sharp\PAT_1572_2496_418.png,degraded\PAT_1572_2496_418.png,0.09534077894672618
sharp\PAT_1573_2497_736.png,degraded\PAT_1573_2497_736.png,0.49767479695770866
sharp\PAT_1573_2499_849.png,degraded\PAT_1573_2499_849.png,0.5264708290616043
sharp\PAT_1575_2516_23.png,degraded\PAT_1575_2516_23.png,0.7318305064400019
sharp\PAT_1575_2516_618.png,degraded\PAT_1575_2516_618.png,0.7706283003722784
sharp\PAT_1577_2543_510.png,degraded\PAT_1577_2543_510.png,0.6029640025991299
sharp\PAT_1577_3527_831.png,degraded\PAT_1577_3527_831.png,0.3917174509764915
sharp\PAT_1581_2570_738.png,degraded\PAT_1581_2570_738.png,0.4930868611722429
sharp\PAT_1582_2574_34.png,degraded\PAT_1582_2574_34.png,0.6872300553081024
sharp\PAT_1582_2574_890.png,degraded\PAT_1582_2574_890.png,0.3771291896271044
sharp\PAT_1582_2574_905.png,degraded\PAT_1582_2574_905.png,0.3981577646455045
sharp\PAT_1582_2574_989.png,degraded\PAT_1582_2574_989.png,0.39229046278758634
sharp\PAT_1583_2607_628.png,degraded\PAT_1583_2607_628.png,0.7539817669142674
sharp\PAT_1584_2610_223.png,degraded\PAT_1584_2610_223.png,0.14527583558243168
sharp\PAT_1586_2623_989.png,degraded\PAT_1586_2623_989.png,0.4968575018480672
sharp\PAT_1586_2624_615.png,degraded\PAT_1586_2624_615.png,0.38749003991024644
sharp\PAT_1587_2625_226.png,degraded\PAT_1587_2625_226.png,0.09611422556948788
sharp\PAT_1588_2629_296.png,degraded\PAT_1588_2629_296.png,0.5466734950671026
sharp\PAT_158_243_947.png,degraded\PAT_158_243_947.png,0.6507978202762552
sharp\PAT_158_621_68.png,degraded\PAT_158_621_68.png,0.6049083158865733
sharp\PAT_1591_2648_855.png,degraded\PAT_1591_2648_855.png,0.6088716883268824
sharp\PAT_1594_2656_679.png,degraded\PAT_1594_2656_679.png,0.4104141917965897
sharp\PAT_1596_2664_323.png,degraded\PAT_1596_2664_323.png,0.812832990363362
sharp\PAT_1597_2666_130.png,degraded\PAT_1597_2666_130.png,0.824920110675805
sharp\PAT_159_244_102.png,degraded\PAT_159_244_102.png,0.9102693394820063
sharp\PAT_159_245_181.png,degraded\PAT_159_245_181.png,0.5380038565381341
sharp\PAT_15_1001_749.png,degraded\PAT_15_1001_749.png,0.1911355636424631
sharp\PAT_15_23_240.png,degraded\PAT_15_23_240.png,0.778856127609948
sharp\PAT_15_3138_959.png,degraded\PAT_15_3138_959.png,0.7520873520793516
sharp\PAT_1600_2685_164.png,degraded\PAT_1600_2685_164.png,0.1222400936574985
sharp\PAT_1600_2685_445.png,degraded\PAT_1600_2685_445.png,0.755638344318319
sharp\PAT_1603_2704_969.png,degraded\PAT_1603_2704_969.png,0.4991846716684583
sharp\PAT_1605_2715_845.png,degraded\PAT_1605_2715_845.png,0.8236218571393914
sharp\PAT_1608_2720_196.png,degraded\PAT_1608_2720_196.png,0.5963853852026059
sharp\PAT_160_248_254.png,degraded\PAT_160_248_254.png,0.43016154325781847
sharp\PAT_160_249_76.png,degraded\PAT_160_249_76.png,0.5569013711380342
sharp\PAT_1613_2744_603.png,degraded\PAT_1613_2744_603.png,0.4540876505840602
sharp\PAT_1614_2747_533.png,degraded\PAT_1614_2747_533.png,0.7842922357594714
sharp\PAT_1615_2749_350.png,degraded\PAT_1615_2749_350.png,0.4439544469203983
sharp\PAT_1618_2771_628.png,degraded\PAT_1618_2771_628.png,0.28665274980691513
sharp\PAT_1619_2774_616.png,degraded\PAT_1619_2774_616.png,0.8268951471683276
sharp\PAT_161_250_197.png,degraded\PAT_161_250_197.png,0.9694598915328522
sharp\PAT_161_250_338.png,degraded\PAT_161_250_338.png,0.9899746315113748
sharp\PAT_1620_2779_319.png,degraded\PAT_1620_2779_319.png,0.09555345470162777
sharp\PAT_1624_2807_679.png,degraded\PAT_1624_2807_679.png,0.5550962540307023
sharp\PAT_1626_2811_850.png,degraded\PAT_1626_2811_850.png,0.6401264429060345
sharp\PAT_162_252_773.png,degraded\PAT_162_252_773.png,0.7876773458393594
sharp\PAT_1631_2837_667.png,degraded\PAT_1631_2837_667.png,0.8057442086777522
sharp\PAT_1633_2855_460.png,degraded\PAT_1633_2855_460.png,0.530384089318106
sharp\PAT_1633_2855_594.png,degraded\PAT_1633_2855_594.png,0.6420245297101892
sharp\PAT_1636_2869_595.png,degraded\PAT_1636_2869_595.png,0.4850775534188081
sharp\PAT_1636_2869_739.png,degraded\PAT_1636_2869_739.png,0.9415492718882522
sharp\PAT_1638_2878_536.png,degraded\PAT_1638_2878_536.png,0.8008536624419028
sharp\PAT_1639_2879_744.png,degraded\PAT_1639_2879_744.png,0.667318593252398
sharp\PAT_163_254_719.png,degraded\PAT_163_254_719.png,0.23647400927126136
sharp\PAT_1648_2904_523.png,degraded\PAT_1648_2904_523.png,0.9499910288748
sharp\PAT_164_255_119.png,degraded\PAT_164_255_119.png,0.3024899539628199
sharp\PAT_164_255_130.png,degraded\PAT_164_255_130.png,0.4549736559678523
sharp\PAT_1653_2916_994.png,degraded\PAT_1653_2916_994.png,0.7990445429266166
sharp\PAT_1655_2923_425.png,degraded\PAT_1655_2923_425.png,0.6627367248282408
sharp\PAT_1657_2932_680.png,degraded\PAT_1657_2932_680.png,0.31679823272062285
sharp\PAT_1658_2933_322.png,degraded\PAT_1658_2933_322.png,0.9275737839902362
sharp\PAT_165_256_460.png,degraded\PAT_165_256_460.png,0.9607153096982449
sharp\PAT_1661_2956_357.png,degraded\PAT_1661_2956_357.png,0.9039492071107086
sharp\PAT_1665_2978_578.png,degraded\PAT_1665_2978_578.png,0.9077625531836724
sharp\PAT_1666_2985_968.png,degraded\PAT_1666_2985_968.png,0.5980432972730425
sharp\PAT_166_3672_759.png,degraded\PAT_166_3672_759.png,0.7563280274467599
sharp\PAT_1670_3007_105.png,degraded\PAT_1670_3007_105.png,0.5513846055307173
sharp\PAT_1671_3008_622.png,degraded\PAT_1671_3008_622.png,0.49210107401045194
sharp\PAT_167_258_479.png,degraded\PAT_167_258_479.png,0.5843488581246143
sharp\PAT_167_258_711.png,degraded\PAT_167_258_711.png,0.9235152653957969
sharp\PAT_1680_3038_587.png,degraded\PAT_1680_3038_587.png,0.798765282240588
sharp\PAT_1682_3050_600.png,degraded\PAT_1682_3050_600.png,0.8056549783271537
sharp\PAT_1682_3052_873.png,degraded\PAT_1682_3052_873.png,0.8107573605875621
sharp\PAT_1689_3075_38.png,degraded\PAT_1689_3075_38.png,0.9072827370172782
sharp\PAT_1689_3077_411.png,degraded\PAT_1689_3077_411.png,0.7408435432696217
sharp\PAT_168_1486_97.png,degraded\PAT_168_1486_97.png,0.2918060219163971
sharp\PAT_168_260_654.png,degraded\PAT_168_260_654.png,0.9746092372864313
sharp\PAT_168_261_38.png,degraded\PAT_168_261_38.png,0.7856244832314564
sharp\PAT_168_262_292.png,degraded\PAT_168_262_292.png,0.6832976257432959
sharp\PAT_168_262_74.png,degraded\PAT_168_262_74.png,0.43328131517926616
sharp\PAT_1690_3082_117.png,degraded\PAT_1690_3082_117.png,0.49529155975716715
sharp\PAT_1693_3103_879.png,degraded\PAT_1693_3103_879.png,0.724265282280899
sharp\PAT_1694_3110_213.png,degraded\PAT_1694_3110_213.png,0.7275635837625348
sharp\PAT_1696_3115_917.png,degraded\PAT_1696_3115_917.png,0.17501187827044412
sharp\PAT_1699_3126_673.png,degraded\PAT_1699_3126_673.png,0.7248723790318113
sharp\PAT_169_694_411.png,degraded\PAT_169_694_411.png,0.9729177730015212
sharp\PAT_16_24_691.png,degraded\PAT_16_24_691.png,0.7268842437102127
sharp\PAT_1701_3135_5.png,degraded\PAT_1701_3135_5.png,0.8823619526795916
sharp\PAT_1702_3548_386.png,degraded\PAT_1702_3548_386.png,0.920990015353038
sharp\PAT_1704_3142_702.png,degraded\PAT_1704_3142_702.png,0.9227642749791333
sharp\PAT_1707_3146_743.png,degraded\PAT_1707_3146_743.png,0.6767404241767279
sharp\PAT_1707_3148_237.png,degraded\PAT_1707_3148_237.png,0.9670352232549538
sharp\PAT_1707_3148_835.png,degraded\PAT_1707_3148_835.png,0.6493574295239289
sharp\PAT_1708_3153_799.png,degraded\PAT_1708_3153_799.png,0.8888429213446167
sharp\PAT_1708_3155_581.png,degraded\PAT_1708_3155_581.png,0.8161312232049494
sharp\PAT_1708_3157_518.png,degraded\PAT_1708_3157_518.png,0.6869262982673064
sharp\PAT_1709_3159_144.png,degraded\PAT_1709_3159_144.png,0.7111475097431168
sharp\PAT_170_264_785.png,degraded\PAT_170_264_785.png,0.10134075004594845
sharp\PAT_1710_3160_488.png,degraded\PAT_1710_3160_488.png,0.9281792702781964
sharp\PAT_1712_3173_684.png,degraded\PAT_1712_3173_684.png,0.8630125802506289
sharp\PAT_1713_3179_888.png,degraded\PAT_1713_3179_888.png,0.8314326761847178
sharp\PAT_1714_3189_989.png,degraded\PAT_1714_3189_989.png,0.9343517363913875
sharp\PAT_1715_3184_989.png,degraded\PAT_1715_3184_989.png,0.9011698463350301
sharp\PAT_1715_3186_948.png,degraded\PAT_1715_3186_948.png,0.2304442817837009
sharp\PAT_1718_3202_152.png,degraded\PAT_1718_3202_152.png,0.8010935099984621
sharp\PAT_1719_3203_18.png,degraded\PAT_1719_3203_18.png,0.9377996575368897
sharp\PAT_171_265_757.png,degraded\PAT_171_265_757.png,0.18870207810347328
sharp\PAT_1720_3208_130.png,degraded\PAT_1720_3208_130.png,0.5894812019655953
sharp\PAT_1721_3219_737.png,degraded\PAT_1721_3219_737.png,0.8026898132556574
sharp\PAT_1722_3214_672.png,degraded\PAT_1722_3214_672.png,0.7583856257650371
sharp\PAT_1723_3218_111.png,degraded\PAT_1723_3218_111.png,0.910432032203905
sharp\PAT_1725_3222_943.png,degraded\PAT_1725_3222_943.png,0.735308065540108
sharp\PAT_1727_3233_399.png,degraded\PAT_1727_3233_399.png,0.7830489723167677
sharp\PAT_1728_3234_299.png,degraded\PAT_1728_3234_299.png,0.418787652262658
sharp\PAT_1728_3234_404.png,degraded\PAT_1728_3234_404.png,0.17374308283486034
sharp\PAT_1729_3235_712.png,degraded\PAT_1729_3235_712.png,0.3805675964921782
sharp\PAT_172_267_557.png,degraded\PAT_172_267_557.png,0.573399208352113
sharp\PAT_1730_3236_201.png,degraded\PAT_1730_3236_201.png,0.3057692022250354
sharp\PAT_1731_3237_197.png,degraded\PAT_1731_3237_197.png,0.7559944648446668
sharp\PAT_1733_3239_389.png,degraded\PAT_1733_3239_389.png,0.7618223556096723
sharp\PAT_1734_3240_299.png,degraded\PAT_1734_3240_299.png,0.37662544765323847
sharp\PAT_1735_3241_207.png,degraded\PAT_1735_3241_207.png,0.40200267631740233
sharp\PAT_1735_3242_27.png,degraded\PAT_1735_3242_27.png,0.15669716841873696
sharp\PAT_1738_3260_304.png,degraded\PAT_1738_3260_304.png,0.24244964630175805
sharp\PAT_1739_3261_325.png,degraded\PAT_1739_3261_325.png,0.9446623629242202
sharp\PAT_173_268_1000.png,degraded\PAT_173_268_1000.png,0.811858810226855
sharp\PAT_1740_3272_228.png,degraded\PAT_1740_3272_228.png,0.8728392532665207
sharp\PAT_1741_3273_34.png,degraded\PAT_1741_3273_34.png,0.6449816672088852
sharp\PAT_1749_3288_409.png,degraded\PAT_1749_3288_409.png,0.9805268785065862
sharp\PAT_1753_3305_385.png,degraded\PAT_1753_3305_385.png,0.8723980504921839
sharp\PAT_1754_3308_390.png,degraded\PAT_1754_3308_390.png,0.8475279850145555
sharp\PAT_1754_3308_783.png,degraded\PAT_1754_3308_783.png,0.9567740010321073
sharp\PAT_1755_3309_828.png,degraded\PAT_1755_3309_828.png,0.8492745669803012
sharp\PAT_1755_3310_986.png,degraded\PAT_1755_3310_986.png,0.8120153362798038
sharp\PAT_1757_3316_304.png,degraded\PAT_1757_3316_304.png,0.5200707283522373
sharp\PAT_1760_3326_525.png,degraded\PAT_1760_3326_525.png,0.3283396603244422
sharp\PAT_1761_3329_837.png,degraded\PAT_1761_3329_837.png,0.7937492361750673
sharp\PAT_1762_3332_245.png,degraded\PAT_1762_3332_245.png,0.8982457898368558
sharp\PAT_1764_3335_803.png,degraded\PAT_1764_3335_803.png,0.3789249851681394
sharp\PAT_1765_3337_365.png,degraded\PAT_1765_3337_365.png,0.6614196681928053
sharp\PAT_1769_3342_63.png,degraded\PAT_1769_3342_63.png,0.6428355640509634
sharp\PAT_176_273_423.png,degraded\PAT_176_273_423.png,0.1332579753209128
sharp\PAT_1770_3344_274.png,degraded\PAT_1770_3344_274.png,0.9031122550510556
sharp\PAT_1777_3370_697.png,degraded\PAT_1777_3370_697.png,0.23740686705663064
sharp\PAT_177_274_371.png,degraded\PAT_177_274_371.png,0.6857369573120436
sharp\PAT_177_274_865.png,degraded\PAT_177_274_865.png,0.23736588131680614
sharp\PAT_177_275_905.png,degraded\PAT_177_275_905.png,0.1861000999454806
sharp\PAT_177_775_786.png,degraded\PAT_177_775_786.png,0.7947247409140337
sharp\PAT_1780_3380_542.png,degraded\PAT_1780_3380_542.png,0.7446307909707536
sharp\PAT_1780_3381_999.png,degraded\PAT_1780_3381_999.png,0.7713700522506718
sharp\PAT_1783_3414_120.png,degraded\PAT_1783_3414_120.png,0.9508118438461186
sharp\PAT_1783_3415_640.png,degraded\PAT_1783_3415_640.png,0.5641837219547665
sharp\PAT_1786_3420_346.png,degraded\PAT_1786_3420_346.png,0.3838289538395365
sharp\PAT_1787_3421_516.png,degraded\PAT_1787_3421_516.png,0.11799390921468215
sharp\PAT_178_276_465.png,degraded\PAT_178_276_465.png,0.6510822032692913
sharp\PAT_1790_3425_942.png,degraded\PAT_1790_3425_942.png,0.3666758963743838
sharp\PAT_1790_3427_355.png,degraded\PAT_1790_3427_355.png,0.6870806065874322
sharp\PAT_1790_3427_723.png,degraded\PAT_1790_3427_723.png,0.9934423445431806
sharp\PAT_1798_3455_379.png,degraded\PAT_1798_3455_379.png,0.7342003437028374
sharp\PAT_179_277_436.png,degraded\PAT_179_277_436.png,0.6827028154682115
sharp\PAT_179_278_331.png,degraded\PAT_179_278_331.png,0.9701414595215271
sharp\PAT_1800_3460_206.png,degraded\PAT_1800_3460_206.png,0.7294444184254257
sharp\PAT_1801_3459_857.png,degraded\PAT_1801_3459_857.png,0.19048517099249904
sharp\PAT_1801_3461_351.png,degraded\PAT_1801_3461_351.png,0.31382331813071584
sharp\PAT_1803_3463_639.png,degraded\PAT_1803_3463_639.png,0.9771228626958962
sharp\PAT_1804_3469_628.png,degraded\PAT_1804_3469_628.png,0.9145598222190662
sharp\PAT_1805_3477_772.png,degraded\PAT_1805_3477_772.png,0.679756071236557
sharp\PAT_1807_3481_801.png,degraded\PAT_1807_3481_801.png,0.2942046715415021
sharp\PAT_180_279_377.png,degraded\PAT_180_279_377.png,0.6922416059784604
sharp\PAT_180_756_831.png,degraded\PAT_180_756_831.png,0.23624230078372646
sharp\PAT_1811_3487_560.png,degraded\PAT_1811_3487_560.png,0.656031735044316
sharp\PAT_1813_3562_195.png,degraded\PAT_1813_3562_195.png,0.9552001767747006
sharp\PAT_1818_3568_132.png,degraded\PAT_1818_3568_132.png,0.9566164539167238
sharp\PAT_1818_3570_577.png,degraded\PAT_1818_3570_577.png,0.8938480607794251
sharp\PAT_181_280_417.png,degraded\PAT_181_280_417.png,0.7404397901124778
sharp\PAT_181_281_54.png,degraded\PAT_181_281_54.png,0.7688354268907549
sharp\PAT_181_833_109.png,degraded\PAT_181_833_109.png,0.8295928876750222
sharp\PAT_1821_3575_920.png,degraded\PAT_1821_3575_920.png,0.20530371324591987
sharp\PAT_1822_3576_145.png,degraded\PAT_1822_3576_145.png,0.8816328336073075
sharp\PAT_1833_3599_827.png,degraded\PAT_1833_3599_827.png,0.8152845355148324
sharp\PAT_1837_3608_851.png,degraded\PAT_1837_3608_851.png,0.208821298604389
sharp\PAT_1838_3609_254.png,degraded\PAT_1838_3609_254.png,0.6350391751952487
sharp\PAT_183_283_602.png,degraded\PAT_183_283_602.png,0.9458650533811389
sharp\PAT_1840_3612_959.png,degraded\PAT_1840_3612_959.png,0.6802802467659776
sharp\PAT_1844_3618_373.png,degraded\PAT_1844_3618_373.png,0.3155389562668841
sharp\PAT_1846_3622_35.png,degraded\PAT_1846_3622_35.png,0.987034521052646
sharp\PAT_184_284_721.png,degraded\PAT_184_284_721.png,0.2994494111951619
sharp\PAT_1850_3631_519.png,degraded\PAT_1850_3631_519.png,0.5522936832740517
sharp\PAT_1854_3637_323.png,degraded\PAT_1854_3637_323.png,0.8753322351895845
sharp\PAT_1855_3641_327.png,degraded\PAT_1855_3641_327.png,0.8864872914266203
sharp\PAT_185_285_862.png,degraded\PAT_185_285_862.png,0.6864645091950158
sharp\PAT_185_285_97.png,degraded\PAT_185_285_97.png,0.23876063813485124
sharp\PAT_1861_3648_959.png,degraded\PAT_1861_3648_959.png,0.7090624668874035
sharp\PAT_1866_3659_398.png,degraded\PAT_1866_3659_398.png,0.8873597189936655
sharp\PAT_1866_3660_115.png,degraded\PAT_1866_3660_115.png,0.5578702033725923
sharp\PAT_1869_3663_335.png,degraded\PAT_1869_3663_335.png,0.3815788480217585
sharp\PAT_186_286_109.png,degraded\PAT_186_286_109.png,0.5641653081442504
sharp\PAT_1871_3666_675.png,degraded\PAT_1871_3666_675.png,0.9863466824359917
sharp\PAT_1874_3687_799.png,degraded\PAT_1874_3687_799.png,0.8566433405545055
sharp\PAT_1875_3689_646.png,degraded\PAT_1875_3689_646.png,0.8440599115026984
sharp\PAT_1881_3711_217.png,degraded\PAT_1881_3711_217.png,0.7489318542245305
sharp\PAT_1882_3718_982.png,degraded\PAT_1882_3718_982.png,0.6330983384365333
sharp\PAT_188_289_859.png,degraded\PAT_188_289_859.png,0.7949968670642521
sharp\PAT_188_289_908.png,degraded\PAT_188_289_908.png,0.3538196813039183
sharp\PAT_1892_3760_713.png,degraded\PAT_1892_3760_713.png,0.4739674537836317
sharp\PAT_1893_3761_666.png,degraded\PAT_1893_3761_666.png,0.6761820978555663
sharp\PAT_1899_3779_475.png,degraded\PAT_1899_3779_475.png,0.445275711113167
sharp\PAT_1902_3790_168.png,degraded\PAT_1902_3790_168.png,0.24618149075871076
sharp\PAT_1903_3791_14.png,degraded\PAT_1903_3791_14.png,0.9062476824442106
sharp\PAT_1904_3794_215.png,degraded\PAT_1904_3794_215.png,0.8286695331176828
sharp\PAT_1906_3798_588.png,degraded\PAT_1906_3798_588.png,0.7208767883228666
sharp\PAT_1907_3801_88.png,degraded\PAT_1907_3801_88.png,0.7742045954384205
sharp\PAT_190_291_366.png,degraded\PAT_190_291_366.png,0.9094666289101985
sharp\PAT_1913_3815_367.png,degraded\PAT_1913_3815_367.png,0.39274100873984835
sharp\PAT_1913_3816_335.png,degraded\PAT_1913_3816_335.png,0.9694131512680962
sharp\PAT_1913_3818_991.png,degraded\PAT_1913_3818_991.png,0.45238607759276594
sharp\PAT_1914_3821_427.png,degraded\PAT_1914_3821_427.png,0.13370503843413475
sharp\PAT_1914_3822_863.png,degraded\PAT_1914_3822_863.png,0.7520138316676092
sharp\PAT_1914_3823_180.png,degraded\PAT_1914_3823_180.png,0.8191664375030924
sharp\PAT_1918_3836_82.png,degraded\PAT_1918_3836_82.png,0.6437752303055515
sharp\PAT_1918_3837_15.png,degraded\PAT_1918_3837_15.png,0.7930412208065964
sharp\PAT_191_293_391.png,degraded\PAT_191_293_391.png,0.9243712610084012
sharp\PAT_191_293_699.png,degraded\PAT_191_293_699.png,0.4042779200384507
sharp\PAT_191_294_419.png,degraded\PAT_191_294_419.png,0.7074868135441926
sharp\PAT_191_294_629.png,degraded\PAT_191_294_629.png,0.683051070749363
sharp\PAT_1922_3848_451.png,degraded\PAT_1922_3848_451.png,0.9349638941497883
sharp\PAT_1926_3871_371.png,degraded\PAT_1926_3871_371.png,0.8330192974656061
sharp\PAT_1928_3876_437.png,degraded\PAT_1928_3876_437.png,0.5063627594744228
sharp\PAT_192_295_164.png,degraded\PAT_192_295_164.png,0.20942656752148384
sharp\PAT_192_296_824.png,degraded\PAT_192_296_824.png,0.9210206839402088
sharp\PAT_192_884_310.png,degraded\PAT_192_884_310.png,0.704998494682818
sharp\PAT_1931_3879_727.png,degraded\PAT_1931_3879_727.png,0.6838612242039258
sharp\PAT_1933_3883_413.png,degraded\PAT_1933_3883_413.png,0.5755206396195984
sharp\PAT_1934_3890_306.png,degraded\PAT_1934_3890_306.png,0.8637449310958312
